"STATISTIC","Statistic Label","TLIST(A1)","Year","C02935V03550","Airports in Ireland","C02191V04000","Country","C02354V02832","Direction","C02936V03551","Flight Type","UNIT","VALUE"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BG","Bulgaria","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HR","Croatia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CY","Cyprus","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","CZ","Czechia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DK","Denmark","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","EE","Estonia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FI","Finland","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","-","All directions","-","All flights","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","-","All directions","1","Scheduled","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","3","Arrival","-","All flights","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","3","Arrival","1","Scheduled","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","4","Departure","-","All flights","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","4","Departure","1","Scheduled","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","FR","France","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","-","All directions","-","All flights","Thousand","0.5"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","-","All directions","1","Scheduled","Thousand","0.5"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","3","Arrival","-","All flights","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","3","Arrival","1","Scheduled","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","4","Departure","-","All flights","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","4","Departure","1","Scheduled","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","DE","Germany","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","-","All directions","-","All flights","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","-","All directions","1","Scheduled","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","GR","Greece","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","HU","Hungary","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IT","Italy","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LV","Latvia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","-","All directions","-","All flights","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","-","All directions","1","Scheduled","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","3","Arrival","-","All flights","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","3","Arrival","1","Scheduled","Thousand","0.1"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","LT","Lithuania","3","Arrival","2","Unscheduled","Thousand","0"
